c1ccc2c(c1)c3c(c(=O)[nH]2)[C@@H](C(=C(O3)N)C#N)c4ccc(cc4Cl)Cl
CCc1c(cc(s1)[C@@H]2c3c(n[nH]c3OC(=C2C#N)N)C)Br
CCCc1c2c([nH]n1)OC(=C([C@@H]2c3c(c(c(c(c3F)F)F)F)F)C#N)N
Cc1cc(c(c(c1)C)NC(=S)N/N=C/2\CC(Oc3c2cc(cc3)O)(C)C)C
Cc1cc(c(cc1C)Br)NC(=O)CSc2nnc(s2)N
C[C@H](c1ccccc1Br)NC(=O)NNC(=O)Cc2ccc(cc2)F
CC(=O)[C@@H]1[C@@H](NC(=O)N[C@]1(C(F)(F)F)O)c2ccc(cc2)C(F)(F)F
CC(C)(C)NC(=O)c1cccc2c1N[C@H]([C@@H]3[C@@H]2C=CC3)c4cccc(c4O)OC
CCOc1ccccc1[C@@H]2[C@@H]3CC=C[C@@H]3c4cc(ccc4N2)S(=O)(=O)N
C[C@@H]1[C@H](CC[C@]2([C@H]1[C@H]([C@@H](CC2)[C@H](C)C(=O)NC3CC3)O)C)NC(=O)C4CC4
Cc1ccc(c(c1)Br)NS(=O)(=O)c2ccc(c(c2)N)OC
Cc1cc(c(c(c1)Br)NC(=O)Cn2c(c(c(n2)C)N)C)Br
Cc1cc(ccc1Br)S(=O)(=O)Nc2ccc(c(c2)OC)N
Cc1ccc(cc1)C(=O)[C@@H]2[C@H](NC(=[NH+][C@@]2(C(F)(F)F)[O-])O)c3cccs3
C[C@@H](c1ccc(s1)S(=O)(=O)N)NC(=O)c2ccc(cc2)Br
c1cc(c(cc1N)C#N)S(=O)(=O)Nc2ccc(cc2Br)F
C[C@H](COC)NS(=O)(=O)c1c(cc(cc1Br)Br)N
COc1ccc(cc1NCc2cc(cs2)Br)S(=O)(=O)N
COc1ccc(cc1Br)CNc2cccc(c2)S(=O)(=O)N
c1cc([nH+]cc1[N-]S(=O)(=O)c2cc(sc2Br)Br)N
C[C@H]1C[C@H]2[C@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
CC[C@H](C)NC(=O)COc1c(cc(cc1I)C#N)N
C[C@H](C(=O)NC1CCCC1)Oc2c(cc(cc2I)C#N)N
CCCc1c2c(n[nH]1)OC(=C([C@H]2c3ccc(cc3F)Br)C#N)N
c1cc(sc1)CCNC(=O)c2cc(c(s2)Br)S(=O)(=O)N
CC[C@H]([C@H](c1cc(cs1)Br)Sc2c3c([n-]cn3)ncn2)[NH3+]
Cc1ccc(o1)CNS(=O)(=O)c2c(cc(cc2Br)N)Br
C[C@H](c1ccccc1Br)NC(=O)CSc2nnc(s2)N
CC(C)(CNS(=O)(=O)c1cc(cc(c1Br)N)Cl)N(C)C
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@@H](C[C@@H]3[C@@H]2C(=O)C[C@@H]4[C@@]3(CC[C@@H](C4)O)C)O)C
COc1ccc(cc1S(=O)(=O)N[C@H]2CCCCC[C@H]2N)Br
Cc1cc(c2c(c1)c(=O)cc([nH]2)CS[C@H]3NN[C@@H](N3C)c4ccccc4)C
Cc1cc(c2c(c1)c(=O)cc([nH]2)CS[C@H]3NN[C@H](N3C)c4cccc(c4)F)C
Cc1ccc(cc1)OC2(CCNCC2)C(=O)N[C@@H]3c4ccccc4C[C@@H]3O
C[C@H](Cc1ccc(cc1)O)NC(=O)C(=O)Nc2c(c(c(c(c2F)F)F)F)F
C[C@@H](C(=O)Nc1ccc(cc1)Br)O/N=C(\c2ccsc2)/N
c1cc(ncc1Br)CNc2cc3c(cc2Br)[nH]c(=O)[nH]3
COc1cc(c(cc1OC)Br)[C@@H](c2cc(cnc2N)Cl)O
Cc1ccc(c(c1)OC)NS(=O)(=O)c2ccc(c(c2)Br)N
CC(C)c1c2c(n[nH]1)OC(=C([C@H]2c3ccc(cc3F)Br)C#N)N
C[C@H](CCc1ccc(cc1)O)N2CCC3(CC2)C(=O)Nc4ccccc4N3
c1cc(c([nH+]c1)N)S(=O)(=O)[N-]c2c(cc(cc2Cl)Br)Cl
C[C@@H](c1nccs1)NS(=O)(=O)c2ccc(c(c2Cl)CN)Cl
c1ccc2c(c1)[nH+]c3n2C[NH+]=C4[C@@H]3[C@H](CN4c5cc(ccc5Cl)Cl)O
C[C@@H](c1cccc(c1)S(=O)(=O)N)Nc2ccc(cc2C#N)C(F)(F)F
COc1ccc(cc1NC(=O)CSc2c(cccn2)Br)N
Cc1csc(n1)[C@@H](C)NS(=O)(=O)c2cc(ccc2N)Br
CCO[C@H]1C[C@H](C1(C)C)Nc2ccc(cc2Br)S(=O)(=O)N
CC[C@@H]([C@@H](c1ccc(s1)Br)N2CC(=O)NC(=O)C2(C)C)N
CCn1c(c(cn1)Br)[C@@H](c2ccc(cc2OC)Br)NN
ligand
C[C@@H]1c2c(sc([nH+]2)N)C[C@]3([C@H]1[C@H]([C@@H](CC3)[C@H](C)C(=O)N(C)CC=C)O)C
c1ccc(cc1)C[NH+]2CCc3c(sc4c3C(=N[C@H](N4)c5ccc(cc5)O)O)C2
COc1cccc(c1O)[C@@H]2Nc3c(c4c(s3)C[NH+](CC4)Cc5ccccc5)C(=N2)O
